RecordKey   Fecha   ErrNum  ErrMsj  TipoDocumento
717  28052012  0   Sin Error   OP320/11
718  28052012  0   Sin Error   OP321/11
719  28052012  -2028   No existen registros coincidentes ODBC -2028   OP322/11
723  28052012  -2028   No existen registros coincidentes ODBC -2028   OP326/11
726  28052012  0   Sin Error   OP329/11
733  28052012  0   Sin Error   OP336/11
735  28052012  0   Sin Error   OP338/11
736  28052012  0   Sin Error   OP339/11
737  28052012  0   Sin Error   OP340/11
738  28052012  -2028   No existen registros coincidentes ODBC -2028   OP341/11
740  28052012  -2028   No existen registros coincidentes ODBC -2028   OP343/11
741  28052012  0   Sin Error   OP344/11
743  28052012  0   Sin Error   OP346/11
746  28052012  0   Sin Error   OP349/11
749  28052012  0   Sin Error   OP352/11
750  28052012  0   Sin Error   OP353/11
751  28052012  0   Sin Error   OP354/11
752  28052012  0   Sin Error   OP355/11
754  28052012  0   Sin Error   OP357/11
755  28052012  0   Sin Error   OP358/11
757  28052012  0   Sin Error   OP360/11
758  28052012  0   Sin Error   OP361/11
759  28052012  0   Sin Error   OP362/11
760  28052012  0   Sin Error   OP363/11
761  28052012  0   Sin Error   OP364/11
762  28052012  -2028   No existen registros coincidentes ODBC -2028   OP365/11
763  28052012  -2028   No existen registros coincidentes ODBC -2028   OP366/11
766  28052012  0   Sin Error   OP369/11
767  28052012  0   Sin Error   OP370/11
768  28052012  0   Sin Error   OP371/11
769  28052012  0   Sin Error   OP372/11
771  28052012  0   Sin Error   OP374/11
772  28052012  0   Sin Error   OP375/11
773  28052012  0   Sin Error   OP376/11
775  28052012  0   Sin Error   OP378/11
776  28052012  0   Sin Error   OP379/11
777  28052012  -2028   No existen registros coincidentes ODBC -2028   OP380/11
781  28052012  0   Sin Error   OP384/11
782  28052012  0   Sin Error   OP385/11
783  28052012  0   Sin Error   OP386/11
784  28052012  0   Sin Error   OP387/11
785  28052012  0   Sin Error   OP388/11
787  28052012  -2028   No existen registros coincidentes ODBC -2028   OP390/11
788  28052012  -2028   No existen registros coincidentes ODBC -2028   OP391/11
789  28052012  -2028   No existen registros coincidentes ODBC -2028   OP392/11
790  28052012  -2028   No existen registros coincidentes ODBC -2028   OP393/11
791  28052012  -2028   No existen registros coincidentes ODBC -2028   OP394/11
792  28052012  -2028   No existen registros coincidentes ODBC -2028   OP395/11
793  28052012  -2028   No existen registros coincidentes ODBC -2028   OP396/11
794  28052012  -2028   No existen registros coincidentes ODBC -2028   OP397/11
797  28052012  0   Sin Error   OP400/11
798  28052012  -2028   No existen registros coincidentes ODBC -2028   OP401/11
800  28052012  0   Sin Error   OP403/11
802  28052012  0   Sin Error   OP405/11
803  28052012  -2028   No existen registros coincidentes ODBC -2028   OP406/11
807  28052012  -2028   No existen registros coincidentes ODBC -2028   OP410/11
808  28052012  -2028   No existen registros coincidentes ODBC -2028   OP411/11
812  28052012  0   Sin Error   OP415/11
814  28052012  0   Sin Error   OP417/11
815  28052012  0   Sin Error   OP418/11
816  28052012  0   Sin Error   OP419/11
817  28052012  0   Sin Error   OP420/11
818  28052012  0   Sin Error   OP421/11
819  28052012  0   Sin Error   OP422/11
820  28052012  0   Sin Error   OP423/11
821  28052012  0   Sin Error   OP424/11
822  28052012  0   Sin Error   OP425/11
823  28052012  0   Sin Error   OP426/11
825  28052012  0   Sin Error   OP428/11
826  28052012  0   Sin Error   OP429/11
827  28052012  0   Sin Error   OP430/11
828  28052012  0   Sin Error   OP431/11
829  28052012  0   Sin Error   OP432/11
833  28052012  0   Sin Error   OP436/11
834  28052012  0   Sin Error   OP437/11
836  28052012  0   Sin Error   OP439/11
837  28052012  -2028   No existen registros coincidentes ODBC -2028   OP440/11
838  28052012  0   Sin Error   OP441/11
839  28052012  0   Sin Error   OP442/11
840  28052012  0   Sin Error   OP443/11
841  28052012  0   Sin Error   OP444/11
842  28052012  0   Sin Error   OP445/11
843  28052012  0   Sin Error   OP446/11
844  28052012  -2028   No existen registros coincidentes ODBC -2028   OP447/11
845  28052012  -2028   No existen registros coincidentes ODBC -2028   OP448/11
846  28052012  0   Sin Error   OP449/11
847  28052012  0   Sin Error   OP450/11
848  28052012  0   Sin Error   OP451/11
849  28052012  0   Sin Error   OP452/11
851  28052012  0   Sin Error   OP454/11
854  28052012  0   Sin Error   OP456/11
869  28052012  0   Sin Error   OP471/11
872  28052012  0   Sin Error   OP474/11
873  28052012  0   Sin Error   OP475/11
874  28052012  0   Sin Error   OP476/11
875  28052012  0   Sin Error   OP477/11
876  28052012  0   Sin Error   OP478/11
877  28052012  0   Sin Error   OP479/11
879  28052012  -2028   No existen registros coincidentes ODBC -2028   OP481/11
880  28052012  0   Sin Error   OP482/11
882  28052012  -2028   No existen registros coincidentes ODBC -2028   OP484/11
883  28052012  0   Sin Error   OP485/11
884  28052012  0   Sin Error   OP486/11
885  28052012  -2028   No existen registros coincidentes ODBC -2028   OP487/11
886  28052012  0   Sin Error   OP488/11
887  28052012  0   Sin Error   OP489/11
888  28052012  -2028   No existen registros coincidentes ODBC -2028   OP490/11
892  28052012  0   Sin Error   OP494/11
895  28052012  0   Sin Error   OP496/11
898  28052012  0   Sin Error   OP499/11
899  28052012  0   Sin Error   OP500/11
900  28052012  0   Sin Error   OP501/11
901  28052012  0   Sin Error   OP502/11
902  28052012  0   Sin Error   OP503/11
905  28052012  0   Sin Error   OP506/11
907  28052012  0   Sin Error   OP508/11
908  28052012  0   Sin Error   OP509/11
909  28052012  -2028   No existen registros coincidentes ODBC -2028   OP510/11
910  28052012  0   Sin Error   OP511/11
911  28052012  0   Sin Error   OP512/11
912  28052012  -2028   No existen registros coincidentes ODBC -2028   OP513/11
913  28052012  -2028   No existen registros coincidentes ODBC -2028   OP514/11
915  28052012  0   Sin Error   OP516/11
917  28052012  0   Sin Error   OP518/11
918  28052012  0   Sin Error   OP519/11
921  28052012  0   Sin Error   OP522/11
923  28052012  0   Sin Error   OP524/11
925  28052012  0   Sin Error   OP526/11
926  28052012  0   Sin Error   OP527/11
927  28052012  0   Sin Error   OP528/11
928  28052012  0   Sin Error   OP529/11
929  28052012  -2028   No existen registros coincidentes ODBC -2028   OP530/11
931  28052012  0   Sin Error   OP532/11
935  28052012  0   Sin Error   OP536/11
936  28052012  0   Sin Error   OP537/11
937  28052012  0   Sin Error   OP538/11
940  28052012  0   Sin Error   OP541/11
943  28052012  0   Sin Error   OP544/11
944  28052012  0   Sin Error   OP545/11
945  28052012  0   Sin Error   OP546/11
946  28052012  0   Sin Error   OP547/11
947  28052012  0   Sin Error   OP548/11
948  28052012  0   Sin Error   OP549/11
949  28052012  0   Sin Error   OP550/11
950  28052012  0   Sin Error   OP551/11
951  28052012  0   Sin Error   OP552/11
952  28052012  0   Sin Error   OP553/11
953  28052012  0   Sin Error   OP554/11
954  28052012  0   Sin Error   OP555/11
955  28052012  0   Sin Error   OP556/11
956  28052012  0   Sin Error   OP557/11
957  28052012  0   Sin Error   OP558/11
958  28052012  0   Sin Error   OP559/11
959  28052012  0   Sin Error   OP560/11
960  28052012  0   Sin Error   OP561/11
961  28052012  0   Sin Error   OP562/11
964  28052012  0   Sin Error   OP565/11
965  28052012  0   Sin Error   OP566/11
968  28052012  0   Sin Error   OP569/11
969  28052012  0   Sin Error   OP570/11
970  28052012  0   Sin Error   OP571/11
971  28052012  0   Sin Error   OP572/11
976  28052012  0   Sin Error   OP577/11
977  28052012  0   Sin Error   OP578/11
978  28052012  0   Sin Error   OP579/11
980  28052012  0   Sin Error   OP581/11
981  28052012  0   Sin Error   OP582/11
984  28052012  0   Sin Error   OP585/11
985  28052012  0   Sin Error   OP586/11
986  28052012  0   Sin Error   OP587/11
987  28052012  0   Sin Error   OP588/11
988  28052012  0   Sin Error   OP589/11
989  28052012  0   Sin Error   OP590/11
990  28052012  0   Sin Error   OP591/11
992  28052012  -2028   No existen registros coincidentes ODBC -2028   OP592/11
993  28052012  0   Sin Error   OP593/11
996  28052012  0   Sin Error   OP596/11
998  28052012  0   Sin Error   OP598/11
999  28052012  0   Sin Error   OP599/11
1000  28052012  0   Sin Error   OP600/11
1001  28052012  0   Sin Error   OP601/11
1002  28052012  0   Sin Error   OP602/11
1003  28052012  -2028   No existen registros coincidentes ODBC -2028   OP603/11
1006  28052012  0   Sin Error   OP604/11
1012  28052012  0   Sin Error   OP608/11
1014  28052012  0   Sin Error   OP610/11
1015  28052012  0   Sin Error   OP611/11
1016  28052012  0   Sin Error   OP612/11
1019  28052012  -2028   No existen registros coincidentes ODBC -2028   OP615/11
1022  28052012  0   Sin Error   OP618/11
1023  28052012  0   Sin Error   OP619/11
1026  28052012  0   Sin Error   OP622/11
1027  28052012  0   Sin Error   OP623/11
1028  28052012  0   Sin Error   OP624/11
1029  28052012  0   Sin Error   OP625/11
1030  28052012  0   Sin Error   OP626/11
1031  28052012  0   Sin Error   OP627/11
1032  28052012  0   Sin Error   OP628/11
1034  28052012  0   Sin Error   OP630/11
1039  28052012  0   Sin Error   OP635/11
1042  28052012  -2028   No existen registros coincidentes ODBC -2028   OP638/11
1044  28052012  0   Sin Error   OP640/11
1045  28052012  0   Sin Error   OP641/11
1046  28052012  0   Sin Error   OP642/11
1048  28052012  0   Sin Error   OP644/11
1049  28052012  0   Sin Error   OP645/11
1050  28052012  0   Sin Error   OP646/11
1051  28052012  0   Sin Error   OP647/11
1052  28052012  0   Sin Error   OP648/11
1053  28052012  0   Sin Error   OP649/11
1054  28052012  0   Sin Error   OP650/11
1056  28052012  0   Sin Error   OP652/11
1057  28052012  0   Sin Error   OP653/11
1058  28052012  0   Sin Error   OP654/11
1059  28052012  0   Sin Error   OP655/11
1060  28052012  0   Sin Error   OP656/11
1061  28052012  0   Sin Error   OP657/11
1062  28052012  0   Sin Error   OP658/11
1063  28052012  0   Sin Error   OP659/11
1064  28052012  0   Sin Error   OP660/11
1065  28052012  -2028   No existen registros coincidentes ODBC -2028   OP661/11
1069  28052012  0   Sin Error   OP665/11
1070  28052012  0   Sin Error   OP666/11
1071  28052012  -2028   No existen registros coincidentes ODBC -2028   OP667/11
1072  28052012  -2028   No existen registros coincidentes ODBC -2028   OP668/11
1073  28052012  0   Sin Error   OP669/11
1074  28052012  0   Sin Error   OP670/11
1075  28052012  -2028   No existen registros coincidentes ODBC -2028   OP671/11
1076  28052012  -2028   No existen registros coincidentes ODBC -2028   OP672/11
1077  28052012  0   Sin Error   OP673/11
1078  28052012  0   Sin Error   OP674/11
1079  28052012  0   Sin Error   OP675/11
1080  28052012  -2028   No existen registros coincidentes ODBC -2028   OP676/11
1090  28052012  0   Sin Error   OP686/11
1091  28052012  0   Sin Error   OP687/11
1092  28052012  0   Sin Error   OP688/11
1093  28052012  0   Sin Error   OP689/11
1094  28052012  0   Sin Error   OP690/11
1095  28052012  0   Sin Error   OP691/11
1096  28052012  0   Sin Error   OP692/11
1097  28052012  0   Sin Error   OP693/11
1099  28052012  0   Sin Error   OP695/11
1100  28052012  0   Sin Error   OP696/11
1102  28052012  0   Sin Error   OP697/11
1103  28052012  0   Sin Error   OP698/11
1105  28052012  0   Sin Error   OP700/11
1107  28052012  0   Sin Error   OP702/11
1109  28052012  0   Sin Error   OP704/11
1110  28052012  0   Sin Error   OP705/11
1111  28052012  0   Sin Error   OP706/11
1112  28052012  0   Sin Error   OP707/11
1117  28052012  0   Sin Error   OP712/11
1118  28052012  0   Sin Error   OP713/11
1119  28052012  0   Sin Error   OP714/11
1120  28052012  0   Sin Error   OP715/11
1130  28052012  0   Sin Error   OP725/11
1135  28052012  0   Sin Error   OP730/11
1136  28052012  0   Sin Error   OP731/11
1137  28052012  0   Sin Error   OP732/11
1138  28052012  0   Sin Error   OP733/11
1139  28052012  0   Sin Error   OP734/11
1140  28052012  0   Sin Error   OP735/11
1141  28052012  -2028   No existen registros coincidentes ODBC -2028   OP736/11
1142  28052012  0   Sin Error   OP737/11
1143  28052012  0   Sin Error   OP738/11
1144  28052012  0   Sin Error   OP739/11
1147  28052012  0   Sin Error   OP742/11
1149  28052012  0   Sin Error   OP744/11
1150  28052012  0   Sin Error   OP745/11
1151  28052012  0   Sin Error   OP746/11
1152  28052012  0   Sin Error   OP747/11
1153  28052012  0   Sin Error   OP748/11
1154  28052012  0   Sin Error   OP749/11
1155  28052012  0   Sin Error   OP750/11
1156  28052012  0   Sin Error   OP751/11
1157  28052012  0   Sin Error   OP752/11
1158  28052012  0   Sin Error   OP753/11
1160  28052012  0   Sin Error   OP755/11
1161  28052012  0   Sin Error   OP756/11
1162  28052012  0   Sin Error   OP757/11
1165  28052012  0   Sin Error   OP760/11
1166  28052012  0   Sin Error   OP761/11
1172  28052012  0   Sin Error   OP767/11
1173  28052012  0   Sin Error   OP768/11
1174  28052012  0   Sin Error   OP769/11
1175  28052012  -2028   No existen registros coincidentes ODBC -2028   OP770/11
1176  28052012  0   Sin Error   OP771/11
1177  28052012  -2028   No existen registros coincidentes ODBC -2028   OP772/11
1178  28052012  0   Sin Error   OP773/11
1179  28052012  0   Sin Error   OP774/11
1184  28052012  0   Sin Error   OP779/11
1185  28052012  -2028   No existen registros coincidentes ODBC -2028   OP780/11
1186  28052012  0   Sin Error   OP781/11
1187  28052012  0   Sin Error   OP782/11
1192  28052012  0   Sin Error   OP785/11
1193  28052012  0   Sin Error   OP786/11
1194  28052012  0   Sin Error   OP787/11
1195  28052012  0   Sin Error   OP788/11
1200  28052012  -2028   No existen registros coincidentes ODBC -2028   OP793/11
1201  28052012  0   Sin Error   OP794/11
1202  28052012  0   Sin Error   OP795/11
1203  28052012  0   Sin Error   OP796/11
1204  28052012  0   Sin Error   OP797/11
1206  28052012  0   Sin Error   OP799/11
1208  28052012  0   Sin Error   OP801/11
1209  28052012  0   Sin Error   OP802/11
1210  28052012  0   Sin Error   OP803/11
1211  28052012  -2028   No existen registros coincidentes ODBC -2028   OP804/11
1212  28052012  0   Sin Error   OP805/11
1213  28052012  0   Sin Error   OP806/11
1215  28052012  0   Sin Error   OP808/11
1217  28052012  0   Sin Error   OP810/11
1219  28052012  0   Sin Error   OP812/11
1220  28052012  0   Sin Error   OP813/11
1221  28052012  0   Sin Error   OP814/11
1222  28052012  0   Sin Error   OP815/11
1223  28052012  -2028   No existen registros coincidentes ODBC -2028   OP816/11
1224  28052012  0   Sin Error   OP817/11
1225  28052012  0   Sin Error   OP818/11
1226  28052012  0   Sin Error   OP819/11
1231  28052012  0   Sin Error   OP824/11
1232  28052012  0   Sin Error   OP825/11
1233  28052012  0   Sin Error   OP826/11
1234  28052012  0   Sin Error   OP827/11
1235  28052012  0   Sin Error   OP828/11
1236  28052012  0   Sin Error   OP829/11
1237  28052012  0   Sin Error   OP830/11
1238  28052012  0   Sin Error   OP831/11
1240  28052012  -2028   No existen registros coincidentes ODBC -2028   OP833/11
1242  28052012  0   Sin Error   OP835/11
1243  28052012  0   Sin Error   OP836/11
1245  28052012  0   Sin Error   OP838/11
1246  28052012  0   Sin Error   OP839/11
1247  28052012  0   Sin Error   OP840/11
1249  28052012  0   Sin Error   OP842/11
1250  28052012  0   Sin Error   OP843/11
1252  28052012  0   Sin Error   OP845/11
1253  28052012  0   Sin Error   OP846/11
1254  28052012  -2028   No existen registros coincidentes ODBC -2028   OP847/11
1255  28052012  0   Sin Error   OP848/11
1256  28052012  0   Sin Error   OP849/11
1257  28052012  0   Sin Error   OP850/11
1258  28052012  0   Sin Error   OP851/11
1259  28052012  0   Sin Error   OP852/11
1261  28052012  -2028   No existen registros coincidentes ODBC -2028   OP854/11
1264  28052012  0   Sin Error   OP857/11
1265  28052012  0   Sin Error   OP858/11
1266  28052012  0   Sin Error   OP859/11
1267  28052012  0   Sin Error   OP860/11
1268  28052012  0   Sin Error   OP861/11
1269  28052012  0   Sin Error   OP862/11
1270  28052012  0   Sin Error   OP863/11
1271  28052012  0   Sin Error   OP864/11
1272  28052012  0   Sin Error   OP865/11
1273  28052012  0   Sin Error   OP866/11
1274  28052012  0   Sin Error   OP867/11
1275  28052012  0   Sin Error   OP868/11
1277  28052012  0   Sin Error   OP870/11
1278  28052012  0   Sin Error   OP871/11
1279  28052012  0   Sin Error   OP872/11
1280  28052012  0   Sin Error   OP873/11
1281  28052012  0   Sin Error   OP874/11
1282  28052012  0   Sin Error   OP875/11
1283  28052012  0   Sin Error   OP876/11
1284  28052012  0   Sin Error   OP877/11
1289  28052012  0   Sin Error   OP882/11
1290  28052012  0   Sin Error   OP883/11
1291  28052012  0   Sin Error   OP884/11
1292  28052012  0   Sin Error   OP885/11
1293  28052012  0   Sin Error   OP886/11
1296  28052012  0   Sin Error   OP889/11
1297  28052012  0   Sin Error   OP890/11
1298  28052012  0   Sin Error   OP891/11
1299  28052012  0   Sin Error   OP892/11
1300  28052012  0   Sin Error   OP893/11
1301  28052012  0   Sin Error   OP894/11
1302  28052012  0   Sin Error   OP895/11
1303  28052012  0   Sin Error   OP896/11
1304  28052012  0   Sin Error   OP897/11
1305  28052012  0   Sin Error   OP898/11
1306  28052012  -2028   No existen registros coincidentes ODBC -2028   OP899/11
1309  28052012  0   Sin Error   OP902/11
1312  28052012  -2028   No existen registros coincidentes ODBC -2028   OP905/11
1317  28052012  0   Sin Error   OP910/11
1323  28052012  0   Sin Error   OP915/11
1324  28052012  0   Sin Error   OP916/11
1325  28052012  0   Sin Error   OP917/11
1326  28052012  0   Sin Error   OP918/11
1327  28052012  0   Sin Error   OP919/11
1334  28052012  0   Sin Error   OP926/11
1335  28052012  0   Sin Error   OP927/11
1336  28052012  0   Sin Error   OP928/11
1337  28052012  0   Sin Error   OP929/11
1338  28052012  0   Sin Error   OP930/11
1339  28052012  0   Sin Error   OP931/11
1340  28052012  0   Sin Error   OP932/11
1341  28052012  0   Sin Error   OP933/11
1342  28052012  0   Sin Error   OP934/11
1344  28052012  0   Sin Error   OP936/11
1345  28052012  0   Sin Error   OP937/11
1346  28052012  0   Sin Error   OP938/11
1349  28052012  -2028   No existen registros coincidentes ODBC -2028   OP941/11
1353  28052012  0   Sin Error   OP945/11
1354  28052012  0   Sin Error   OP946/11
1355  28052012  0   Sin Error   OP947/11
1356  28052012  0   Sin Error   OP948/11
1357  28052012  -2028   No existen registros coincidentes ODBC -2028   OP949/11
1360  28052012  0   Sin Error   OP952/11
1365  28052012  0   Sin Error   OP957/11
1366  28052012  0   Sin Error   OP958/11
1367  28052012  0   Sin Error   OP959/11
1372  28052012  0   Sin Error   OP964/11
1375  28052012  0   Sin Error   OP967/11
1376  28052012  0   Sin Error   OP968/11
1378  28052012  0   Sin Error   OP970/11
1380  28052012  0   Sin Error   OP972/11
1381  28052012  0   Sin Error   OP973/11
1382  28052012  0   Sin Error   OP974/11
1386  28052012  0   Sin Error   OP977/11
1388  28052012  -2028   No existen registros coincidentes ODBC -2028   OP978/11
1389  28052012  0   Sin Error   OP979/11
1393  28052012  0   Sin Error   OP982/11
1396  28052012  0   Sin Error   OP985/11
1397  28052012  0   Sin Error   OP986/11
1399  28052012  0   Sin Error   OP988/11
1400  28052012  0   Sin Error   OP989/11
1401  28052012  0   Sin Error   OP990/11
1402  28052012  0   Sin Error   OP991/11
1403  28052012  0   Sin Error   OP992/11
1404  28052012  0   Sin Error   OP993/11
1406  28052012  0   Sin Error   OP995/11
1407  28052012  0   Sin Error   OP996/11
1408  28052012  0   Sin Error   OP997/11
1409  28052012  0   Sin Error   OP998/11
1416  28052012  0   Sin Error   OP1005/11
1417  28052012  0   Sin Error   OP1006/11
1419  28052012  -2028   No existen registros coincidentes ODBC -2028   OP1008/11
1420  28052012  -2028   No existen registros coincidentes ODBC -2028   OP1009/11
1421  28052012  0   Sin Error   OP1010/11
1422  28052012  0   Sin Error   OP1011/11
1423  28052012  -2028   No existen registros coincidentes ODBC -2028   OP1012/11
1424  28052012  -2028   No existen registros coincidentes ODBC -2028   OP1013/11
1425  28052012  -2028   No existen registros coincidentes ODBC -2028   OP1014/11
1426  28052012  -2028   No existen registros coincidentes ODBC -2028   OP1015/11
1427  28052012  -2028   No existen registros coincidentes ODBC -2028   OP1016/11
1428  28052012  -2028   No existen registros coincidentes ODBC -2028   OP1017/11
1429  28052012  0   Sin Error   OP1018/11
1430  28052012  -2028   No existen registros coincidentes ODBC -2028   OP001/12
1431  28052012  0   Sin Error   OP002/12
1432  28052012  0   Sin Error   OP003/12
1433  28052012  0   Sin Error   OP004/12
1434  28052012  0   Sin Error   OP005/12
1435  28052012  0   Sin Error   OP006/12
1436  28052012  0   Sin Error   OP007/12
1437  28052012  0   Sin Error   OP008/12
1438  28052012  0   Sin Error   OP009/12
1450  28052012  0   Sin Error   OP020/12
1451  28052012  0   Sin Error   OP021/12
1452  28052012  0   Sin Error   OP022/12
1453  28052012  0   Sin Error   OP023/12
1454  28052012  0   Sin Error   OP024/12
1455  28052012  0   Sin Error   OP025/12
1456  28052012  0   Sin Error   OP026/12
1457  28052012  0   Sin Error   OP027/12
1462  28052012  0   Sin Error   OP032/12
1466  28052012  0   Sin Error   OP036/12
1467  28052012  0   Sin Error   OP037/12
1468  28052012  0   Sin Error   OP038/12
1469  28052012  0   Sin Error   OP039/12
1470  28052012  0   Sin Error   OP040/12
1478  28052012  0   Sin Error   OP048/12
1480  28052012  -2028   No existen registros coincidentes ODBC -2028   OP050/12
1481  28052012  0   Sin Error   OP051/12
1482  28052012  0   Sin Error   OP052/12
1484  28052012  0   Sin Error   OP054/12
1485  28052012  0   Sin Error   OP055/12
1486  28052012  0   Sin Error   OP056/12
1487  28052012  0   Sin Error   OP057/12
1488  28052012  0   Sin Error   OP058/12
1491  28052012  0   Sin Error   OP061/12
1492  28052012  0   Sin Error   OP062/12
1497  28052012  -2028   No existen registros coincidentes ODBC -2028   OP067/12
1499  28052012  -2028   No existen registros coincidentes ODBC -2028   OP069/12
1500  28052012  -2028   No existen registros coincidentes ODBC -2028   OP070/12
1501  28052012  -2028   No existen registros coincidentes ODBC -2028   OP071/12
1504  28052012  -2028   No existen registros coincidentes ODBC -2028   OP074/12
1505  28052012  -2028   No existen registros coincidentes ODBC -2028   OP075/12
1508  28052012  -2028   No existen registros coincidentes ODBC -2028   OP078/12
1509  28052012  -2028   No existen registros coincidentes ODBC -2028   OP079/12
1511  28052012  0   Sin Error   OP081/12
1512  28052012  0   Sin Error   OP082/12
1513  28052012  0   Sin Error   OP083/12
1514  28052012  0   Sin Error   OP084/12
1516  28052012  0   Sin Error   OP086/12
1517  28052012  0   Sin Error   OP087/12
1519  28052012  -2028   No existen registros coincidentes ODBC -2028   OP089/12
1520  28052012  0   Sin Error   OP090/12
1524  28052012  0   Sin Error   OP094/12
1527  28052012  -2028   No existen registros coincidentes ODBC -2028   OP097/12
1532  28052012  -2028   No existen registros coincidentes ODBC -2028   OP102/12
1533  28052012  -2028   No existen registros coincidentes ODBC -2028   OP103/12
1534  28052012  -2028   No existen registros coincidentes ODBC -2028   OP104/12
1535  28052012  -2028   No existen registros coincidentes ODBC -2028   OP105/12
1536  28052012  0   Sin Error   OP106/12
1537  28052012  0   Sin Error   OP107/12
1538  28052012  0   Sin Error   OP108/12
1539  28052012  0   Sin Error   OP109/12
1540  28052012  -2028   No existen registros coincidentes ODBC -2028   OP110/12
1541  28052012  0   Sin Error   OP111/12
1542  28052012  0   Sin Error   OP112/12
1543  28052012  0   Sin Error   OP113/12
1545  28052012  0   Sin Error   OP115/12
1547  28052012  0   Sin Error   OP117/12
1549  28052012  0   Sin Error   OP119/12
1550  28052012  0   Sin Error   OP120/12
1552  28052012  -2028   No existen registros coincidentes ODBC -2028   OP122/12
1553  28052012  0   Sin Error   OP123/12
1554  28052012  0   Sin Error   OP124/12
1555  28052012  0   Sin Error   OP125/12
1556  28052012  0   Sin Error   OP126/12
1558  28052012  -2028   No existen registros coincidentes ODBC -2028   OP1019/11
1560  28052012  0   Sin Error   OP128/12
1561  28052012  0   Sin Error   OP129/12
1562  28052012  -2028   No existen registros coincidentes ODBC -2028   OP130/12
1563  28052012  0   Sin Error   OP131/12
1564  28052012  0   Sin Error   OP132/12
1565  28052012  0   Sin Error   OP133/12
1567  28052012  -2028   No existen registros coincidentes ODBC -2028   OP135/12
1569  28052012  0   Sin Error   OP137/12
1570  28052012  0   Sin Error   OP138/12
1571  28052012  -2028   No existen registros coincidentes ODBC -2028   OP139/12
1572  28052012  -2028   No existen registros coincidentes ODBC -2028   OP140/12
1573  28052012  -2028   No existen registros coincidentes ODBC -2028   OP141/12
1574  28052012  0   Sin Error   OP142/12
1576  28052012  -2028   No existen registros coincidentes ODBC -2028   OP144/12
1577  28052012  -2028   No existen registros coincidentes ODBC -2028   OP145/12
1578  28052012  -2028   No existen registros coincidentes ODBC -2028   OP146/12
1579  28052012  0   Sin Error   OP147/12
1580  28052012  0   Sin Error   OP148/12
1581  28052012  0   Sin Error   OP149/12
1582  28052012  0   Sin Error   OP150/12
1583  28052012  0   Sin Error   OP151/12
1586  28052012  0   Sin Error   OP154/12
1587  28052012  0   Sin Error   OP155/12
1588  28052012  0   Sin Error   OP156/12
1590  28052012  0   Sin Error   OP158/12
1592  28052012  0   Sin Error   OP160/12
1600  28052012  0   Sin Error   OP168/12
1601  28052012  0   Sin Error   OP169/12
1602  28052012  0   Sin Error   OP170/12
1603  28052012  0   Sin Error   OP171/12
1604  28052012  0   Sin Error   OP172/12
1605  28052012  0   Sin Error   OP173/12
1606  28052012  0   Sin Error   OP174/12
1607  28052012  0   Sin Error   OP175/12
1608  28052012  0   Sin Error   OP176/12
1609  28052012  -2028   No existen registros coincidentes ODBC -2028   OP177/12
1610  28052012  0   Sin Error   OP178/12
1612  28052012  0   Sin Error   OP180/12
1614  28052012  0   Sin Error   OP182/12
1616  28052012  0   Sin Error   OP184/12
1619  28052012  0   Sin Error   OP187/12
1621  28052012  0   Sin Error   OP189/12
1622  28052012  0   Sin Error   OP190/12
1623  28052012  0   Sin Error   OP191/12
1624  28052012  0   Sin Error   OP192/12
1626  28052012  0   Sin Error   OP194/12
1631  28052012  -2028   No existen registros coincidentes ODBC -2028   OP199/12
1632  28052012  0   Sin Error   OP200/12
1633  28052012  0   Sin Error   OP201/12
1634  28052012  0   Sin Error   OP202/12
1635  28052012  0   Sin Error   OP203/12
1636  28052012  0   Sin Error   OP204/12
1637  28052012  0   Sin Error   OP205/12
1638  28052012  0   Sin Error   OP206/12
1639  28052012  0   Sin Error   OP207/12
1640  28052012  0   Sin Error   OP208/12
1641  28052012  0   Sin Error   OP209/12
1642  28052012  0   Sin Error   OP210/12
1644  28052012  0   Sin Error   OP211/12
1645  28052012  0   Sin Error   OP212/12
1646  28052012  0   Sin Error   OP213/12
1647  28052012  0   Sin Error   OP214/12
1649  28052012  0   Sin Error   OP216/12
1650  28052012  -2028   No existen registros coincidentes ODBC -2028   OP217/12
1651  28052012  -2028   No existen registros coincidentes ODBC -2028   OP218/12
1655  28052012  -2028   No existen registros coincidentes ODBC -2028   OP222/12
1656  28052012  0   Sin Error   OP223/12
1659  28052012  0   Sin Error   OP226/12
1660  28052012  -2028   No existen registros coincidentes ODBC -2028   OP227/12
1661  28052012  0   Sin Error   OP228/12
1666  28052012  0   Sin Error   OP233/12
1667  28052012  0   Sin Error   OP234/12
1668  28052012  0   Sin Error   OP235/12
1669  28052012  0   Sin Error   OP236/12
1670  28052012  0   Sin Error   OP237/12
1671  28052012  0   Sin Error   OP238/12
1672  28052012  0   Sin Error   OP239/12
1673  28052012  -2028   No existen registros coincidentes ODBC -2028   OP240/12
1674  28052012  0   Sin Error   OP241/12
1675  28052012  0   Sin Error   OP242/12
1676  28052012  0   Sin Error   OP243/12
1677  28052012  0   Sin Error   OP244/12
1678  28052012  0   Sin Error   OP245/12
1679  28052012  0   Sin Error   OP246/12
1680  28052012  0   Sin Error   OP247/12
1683  28052012  -2028   No existen registros coincidentes ODBC -2028   OP250/12
